Year,X,Y,prcp
2017.0,351.25,76.25,-1.1201923
2017.0,351.25,78.75,-1.3189353
2017.0,351.25,81.25,-1.2593685
2017.0,351.25,83.75,-0.8945843
2017.0,351.25,86.25,-0.4860612
2017.0,351.25,88.75,-0.45426232
2017.0,353.75,-88.75,-0.33279312
2017.0,353.75,-86.25,-0.1955166
2017.0,353.75,-83.75,0.08652454
2017.0,353.75,-81.25,0.15238392
2017.0,353.75,-78.75,0.13064915
2017.0,353.75,-76.25,-0.45557955
2017.0,353.75,-73.75,-0.7277441
2017.0,353.75,-71.25,-0.8080931
2017.0,353.75,-68.75,0.0010220148
2017.0,353.75,-66.25,-0.45415333
2017.0,353.75,-63.75,-0.5824364
2017.0,353.75,-61.25,-0.6435267
2017.0,353.75,-58.75,-0.5603046
2017.0,353.75,-56.25,-0.2753664
2017.0,353.75,-53.75,-0.110664904
2017.0,353.75,-51.25,-0.084517285
2017.0,353.75,-48.75,-0.014420721
2017.0,353.75,-46.25,-0.050829623
2017.0,353.75,-43.75,-0.09427695
2017.0,353.75,-41.25,-0.19348261
2017.0,353.75,-38.75,-0.3955147
2017.0,353.75,-36.25,-0.595467
2017.0,353.75,-33.75,-0.55656314
2017.0,353.75,-31.25,-0.38652438
2017.0,353.75,-28.75,-0.2825717
2017.0,353.75,-26.25,-0.18292075
2017.0,353.75,-23.75,0.048901778
2017.0,353.75,-21.25,0.12120076
2017.0,353.75,-6.25,0.1449511
2017.0,353.75,-3.75,0.090365246
2017.0,353.75,-1.25,-0.08438022
2017.0,353.75,1.25,0.011512008
2017.0,353.75,3.75,0.39146727
2017.0,353.75,6.25,0.08315238
2017.0,353.75,8.75,-0.12727156
2017.0,353.75,11.25,-0.20015135
2017.0,353.75,13.75,-0.00044129044
2017.0,353.75,16.25,0.3601706
2017.0,353.75,18.75,0.8198417
2017.0,353.75,28.75,-0.49537358
2017.0,353.75,31.25,-0.6049188
2017.0,353.75,33.75,-0.23964839
2017.0,353.75,36.25,-0.33853942
2017.0,353.75,38.75,-0.40316308
2017.0,353.75,41.25,-0.36640045
2017.0,353.75,43.75,-0.35101277
2017.0,353.75,46.25,-0.28304115
2017.0,353.75,48.75,-0.22625445
2017.0,353.75,51.25,0.122263126
2017.0,353.75,53.75,0.14378017
2017.0,353.75,56.25,0.0574051
2017.0,353.75,58.75,0.16317213
2017.0,353.75,61.25,-0.45595178
2017.0,353.75,63.75,-0.5313008
2017.0,353.75,66.25,-0.49426034
2017.0,353.75,68.75,-0.4425343
2017.0,353.75,71.25,-0.7431599
2017.0,353.75,73.75,-1.0680506
2017.0,353.75,76.25,-1.1761773
2017.0,353.75,78.75,-1.3243806
2017.0,353.75,81.25,-1.284675
2017.0,353.75,83.75,-0.91004694
2017.0,353.75,86.25,-0.48115933
2017.0,353.75,88.75,-0.45391366
2017.0,356.25,-88.75,-0.33412835
2017.0,356.25,-86.25,-0.22712545
2017.0,356.25,-83.75,0.016251909
2017.0,356.25,-81.25,0.112857156
2017.0,356.25,-78.75,0.1452079
2017.0,356.25,-76.25,-0.44870117
2017.0,356.25,-73.75,-0.7559104
2017.0,356.25,-71.25,-0.8902088
2017.0,356.25,-68.75,0.22759156
2017.0,356.25,-66.25,-0.45034182
2017.0,356.25,-63.75,-0.649677
2017.0,356.25,-61.25,-0.69405335
2017.0,356.25,-58.75,-0.5957713
2017.0,356.25,-56.25,-0.30639172
2017.0,356.25,-53.75,-0.11359968
2017.0,356.25,-51.25,0.038319223
2017.0,356.25,-48.75,0.18054157
2017.0,356.25,-46.25,0.089484155
2017.0,356.25,-43.75,-0.022965422
2017.0,356.25,-41.25,-0.18128721
2017.0,356.25,-38.75,-0.41195697
2017.0,356.25,-36.25,-0.5845779
2017.0,356.25,-33.75,-0.5071684
2017.0,356.25,-31.25,-0.3273641
2017.0,356.25,-28.75,-0.21146984
2017.0,356.25,-26.25,-0.085193224
2017.0,356.25,-23.75,0.097225964
2017.0,356.25,-6.25,0.15124126
2017.0,356.25,-3.75,0.14816818
2017.0,356.25,-1.25,-0.07756506
2017.0,356.25,1.25,-0.019042602
2017.0,356.25,3.75,0.22142506
2017.0,356.25,6.25,0.042373423
2017.0,356.25,8.75,-0.5079275
2017.0,356.25,11.25,-0.3823317
2017.0,356.25,13.75,0.3661663
2017.0,356.25,16.25,0.949776
2017.0,356.25,18.75,1.1201203
2017.0,356.25,21.25,1.0096709
2017.0,356.25,23.75,0.75082254
2017.0,356.25,31.25,-0.3934385
2017.0,356.25,33.75,-0.30297625
2017.0,356.25,36.25,-0.1526829
2017.0,356.25,38.75,-0.24967094
2017.0,356.25,41.25,-0.32319647
2017.0,356.25,43.75,-0.010041114
2017.0,356.25,46.25,-0.30407023
2017.0,356.25,48.75,-0.106557816
2017.0,356.25,51.25,0.17972612
2017.0,356.25,53.75,0.57917815
2017.0,356.25,56.25,0.0350543
2017.0,356.25,58.75,0.33725378
2017.0,356.25,61.25,-0.4349859
2017.0,356.25,63.75,-0.5109879
2017.0,356.25,66.25,-0.61090153
2017.0,356.25,68.75,-0.63556373
2017.0,356.25,71.25,-0.86784667
2017.0,356.25,73.75,-1.1192819
2017.0,356.25,76.25,-1.1773114
2017.0,356.25,78.75,-1.3035482
2017.0,356.25,81.25,-1.2532309
2017.0,356.25,83.75,-0.9084206
2017.0,356.25,86.25,-0.47768417
2017.0,356.25,88.75,-0.45404708
2017.0,358.75,-88.75,-0.29473972
2017.0,358.75,-86.25,-0.12089396
2017.0,358.75,-83.75,0.091910094
2017.0,358.75,-81.25,0.12518808
2017.0,358.75,-78.75,0.14410338
2017.0,358.75,-76.25,-0.43860036
2017.0,358.75,-73.75,-0.36932433
2017.0,358.75,-71.25,-0.5220481
2017.0,358.75,-68.75,0.39757586
2017.0,358.75,-66.25,-0.4978164
2017.0,358.75,-63.75,-0.75712615
2017.0,358.75,-61.25,-0.7950493
2017.0,358.75,-58.75,-0.78031486
2017.0,358.75,-56.25,-0.5149905
2017.0,358.75,-53.75,-0.23210867
2017.0,358.75,-51.25,0.10228918
2017.0,358.75,-48.75,0.35216504
2017.0,358.75,-46.25,0.35812715
2017.0,358.75,-43.75,0.14556727
2017.0,358.75,-41.25,-0.23286243
2017.0,358.75,-38.75,-0.48534682
2017.0,358.75,-36.25,-0.58304584
2017.0,358.75,-33.75,-0.44450113
2017.0,358.75,-31.25,-0.15406598
2017.0,358.75,-28.75,0.029934129
2017.0,358.75,-26.25,0.22140665
2017.0,358.75,-6.25,0.025432345
2017.0,358.75,-3.75,0.08827871
2017.0,358.75,-1.25,-0.028312974
2017.0,358.75,1.25,-0.017830117
2017.0,358.75,3.75,0.16746189
2017.0,358.75,6.25,-0.12332139
2017.0,358.75,8.75,-0.69418466
2017.0,358.75,11.25,-0.12076117
2017.0,358.75,13.75,0.37089327
2017.0,358.75,16.25,1.0828831
2017.0,358.75,18.75,1.1204034
2017.0,358.75,21.25,1.0761651
2017.0,358.75,23.75,0.95841265
2017.0,358.75,31.25,-0.24693699
2017.0,358.75,33.75,-0.37797678
2017.0,358.75,36.25,-0.2698104
2017.0,358.75,38.75,-0.14861558
2017.0,358.75,41.25,-0.20741859
2017.0,358.75,43.75,0.05293473
2017.0,358.75,46.25,-0.37122628
2017.0,358.75,48.75,0.02193957
2017.0,358.75,51.25,0.010731514
2017.0,358.75,53.75,0.20497975
2017.0,358.75,56.25,0.24293251
2017.0,358.75,58.75,-0.31425014
2017.0,358.75,61.25,-0.3752087
2017.0,358.75,63.75,-0.45982876
2017.0,358.75,66.25,-0.7148256
2017.0,358.75,68.75,-0.8533817
2017.0,358.75,71.25,-0.9643253
2017.0,358.75,73.75,-1.094135
2017.0,358.75,76.25,-1.1392593
2017.0,358.75,78.75,-1.23737
2017.0,358.75,81.25,-1.1812468
2017.0,358.75,83.75,-0.90014434
2017.0,358.75,86.25,-0.49746135
2017.0,358.75,88.75,-0.48770675
2018.0,1.25,-88.75,-0.4173562
2018.0,1.25,-86.25,-0.3303893
2018.0,1.25,-83.75,-0.17296614
2018.0,1.25,-81.25,-0.21065032
2018.0,1.25,-78.75,-0.20760038
2018.0,1.25,-76.25,-0.7508979
2018.0,1.25,-73.75,-0.5378796
2018.0,1.25,-71.25,-0.5699364
2018.0,1.25,-68.75,0.17745371
2018.0,1.25,-66.25,-0.42165145
2018.0,1.25,-63.75,-0.44002038
2018.0,1.25,-61.25,-0.52217704
2018.0,1.25,-58.75,-0.38712204
2018.0,1.25,-56.25,-0.43024743
2018.0,1.25,-53.75,-0.45811495
2018.0,1.25,-51.25,-0.014978168
2018.0,1.25,-48.75,0.16384448
2018.0,1.25,-46.25,0.09092989
2018.0,1.25,-43.75,0.21890244
2018.0,1.25,-41.25,0.18596767
2018.0,1.25,-38.75,0.07380227
2018.0,1.25,-36.25,0.21626765
2018.0,1.25,-33.75,0.51234484
2018.0,1.25,-31.25,0.5792328
2018.0,1.25,-28.75,0.2433165
2018.0,1.25,-26.25,-0.005579494
2018.0,1.25,-23.75,-0.11009351
2018.0,1.25,-6.25,-0.5387382
2018.0,1.25,-3.75,-0.45212197
2018.0,1.25,-1.25,-0.39281595
2018.0,1.25,1.25,-0.017977165
2018.0,1.25,3.75,0.10488111
2018.0,1.25,6.25,-0.13962434
2018.0,1.25,8.75,0.10489506
2018.0,1.25,11.25,0.11520253
2018.0,1.25,13.75,0.2671394
2018.0,1.25,16.25,0.9025117
2018.0,1.25,18.75,1.3464223
2018.0,1.25,21.25,1.24761
2018.0,1.25,23.75,0.8395931
2018.0,1.25,31.25,0.48197827
2018.0,1.25,33.75,0.6558464
2018.0,1.25,36.25,0.84345984
2018.0,1.25,38.75,0.09546863
2018.0,1.25,41.25,0.9409376
2018.0,1.25,43.75,0.38850304
2018.0,1.25,46.25,-0.06215787
2018.0,1.25,48.75,0.01980509
2018.0,1.25,51.25,-0.062180817
2018.0,1.25,53.75,-0.076902986
2018.0,1.25,56.25,-0.7925497
2018.0,1.25,58.75,-0.869862
2018.0,1.25,61.25,-0.96374595
2018.0,1.25,63.75,-1.0667645
2018.0,1.25,66.25,-1.1779032
2018.0,1.25,68.75,-0.93849486
2018.0,1.25,71.25,-0.6833
2018.0,1.25,73.75,-0.67247856
2018.0,1.25,76.25,-0.7848469
2018.0,1.25,78.75,-0.9418835
2018.0,1.25,81.25,-1.1051983
2018.0,1.25,83.75,-1.0219711
2018.0,1.25,86.25,-0.76849455
2018.0,1.25,88.75,-0.6917208
2018.0,3.75,-88.75,-0.4122915
2018.0,3.75,-86.25,-0.36386997
2018.0,3.75,-83.75,-0.231464
2018.0,3.75,-81.25,-0.2788745
2018.0,3.75,-78.75,-0.25187975
2018.0,3.75,-76.25,-0.7949958
2018.0,3.75,-73.75,-0.5279127
2018.0,3.75,-71.25,-0.53010756
2018.0,3.75,-68.75,0.12104723
2018.0,3.75,-66.25,-0.4535817
2018.0,3.75,-63.75,-0.39844546
2018.0,3.75,-61.25,-0.46075827
2018.0,3.75,-58.75,-0.44094688
2018.0,3.75,-56.25,-0.45052993
2018.0,3.75,-53.75,-0.43816012
2018.0,3.75,-51.25,-0.021497661
2018.0,3.75,-48.75,0.1502387
2018.0,3.75,-46.25,0.10353105
2018.0,3.75,-43.75,0.25556377
2018.0,3.75,-41.25,0.22170766
2018.0,3.75,-38.75,0.0874523
2018.0,3.75,-36.25,0.23684458
2018.0,3.75,-33.75,0.50029266
2018.0,3.75,-31.25,0.53157693
2018.0,3.75,-28.75,0.16522495
2018.0,3.75,-26.25,-0.22065628
2018.0,3.75,-23.75,-0.33698416
2018.0,3.75,-6.25,-0.58032125
2018.0,3.75,-3.75,-0.63662577
2018.0,3.75,-1.25,-0.53445387
2018.0,3.75,1.25,-0.14223126
2018.0,3.75,3.75,0.084008165
2018.0,3.75,6.25,0.4287561
2018.0,3.75,8.75,0.07310178
2018.0,3.75,11.25,0.74759454
2018.0,3.75,13.75,0.64308786
2018.0,3.75,16.25,0.8097885
2018.0,3.75,18.75,1.0810349
2018.0,3.75,21.25,1.0230415
2018.0,3.75,33.75,0.06612337
2018.0,3.75,36.25,0.53946316
2018.0,3.75,38.75,0.20759773
2018.0,3.75,41.25,0.53735524
2018.0,3.75,43.75,0.34045935
2018.0,3.75,46.25,-0.20046097
2018.0,3.75,48.75,-0.021581976
2018.0,3.75,51.25,-0.5673966
2018.0,3.75,53.75,-0.8378178
2018.0,3.75,56.25,-0.7409177
2018.0,3.75,58.75,-0.83714354
2018.0,3.75,61.25,-0.88185644
2018.0,3.75,63.75,-0.8976729
2018.0,3.75,66.25,-1.0373769
2018.0,3.75,68.75,-0.8914572
2018.0,3.75,71.25,-0.67143834
2018.0,3.75,73.75,-0.69092005
2018.0,3.75,76.25,-0.79585826
2018.0,3.75,78.75,-0.91494554
2018.0,3.75,81.25,-1.0705847
2018.0,3.75,83.75,-1.0248687
2018.0,3.75,86.25,-0.7666906
2018.0,3.75,88.75,-0.6893411
2018.0,6.25,-88.75,-0.41977963
2018.0,6.25,-86.25,-0.3730278
2018.0,6.25,-83.75,-0.27870837
2018.0,6.25,-81.25,-0.27281538
2018.0,6.25,-78.75,-0.25006714
2018.0,6.25,-76.25,-0.43163633
2018.0,6.25,-73.75,-0.48171768
2018.0,6.25,-71.25,-0.4405689
2018.0,6.25,-68.75,0.1431773
2018.0,6.25,-66.25,-0.4904668
2018.0,6.25,-63.75,-0.4334907
2018.0,6.25,-61.25,-0.47548038
2018.0,6.25,-58.75,-0.5088479
2018.0,6.25,-56.25,-0.39059106
2018.0,6.25,-53.75,-0.2874073
2018.0,6.25,-51.25,-0.028456664
2018.0,6.25,-48.75,0.12354864
2018.0,6.25,-46.25,0.21042565
2018.0,6.25,-43.75,0.3636111
2018.0,6.25,-41.25,0.24876873
2018.0,6.25,-38.75,0.12827177
2018.0,6.25,-36.25,0.24284714
2018.0,6.25,-33.75,0.43148306
2018.0,6.25,-31.25,0.46557057
2018.0,6.25,-28.75,0.16418193
2018.0,6.25,-26.25,-0.24707086
2018.0,6.25,-8.75,-0.60869926
2018.0,6.25,-6.25,-0.6558521
2018.0,6.25,-3.75,-0.76689285
2018.0,6.25,-1.25,-0.5134208
2018.0,6.25,1.25,-0.1784444
2018.0,6.25,3.75,0.3299724
2018.0,6.25,6.25,0.7320384
2018.0,6.25,8.75,0.203511
2018.0,6.25,11.25,0.8024509
2018.0,6.25,13.75,0.37287676
2018.0,6.25,16.25,1.0598022
2018.0,6.25,18.75,0.87159055
2018.0,6.25,33.75,-0.25001678
2018.0,6.25,36.25,0.18068135
2018.0,6.25,38.75,0.2286989
2018.0,6.25,41.25,0.07089703
2018.0,6.25,43.75,0.508707
2018.0,6.25,46.25,-0.10734373
2018.0,6.25,48.75,-0.3633942
2018.0,6.25,51.25,-0.7635732
2018.0,6.25,53.75,-0.5314679
2018.0,6.25,56.25,-0.69120777
2018.0,6.25,58.75,-0.2314201
2018.0,6.25,61.25,-0.85030437
2018.0,6.25,63.75,-0.82389486
2018.0,6.25,66.25,-0.91534483
2018.0,6.25,68.75,-0.84394276
2018.0,6.25,71.25,-0.70080584
2018.0,6.25,73.75,-0.74039197
2018.0,6.25,76.25,-0.816803
2018.0,6.25,78.75,-0.9076011
2018.0,6.25,81.25,-1.0732484
2018.0,6.25,83.75,-1.0698977
2018.0,6.25,86.25,-0.76642627
2018.0,6.25,88.75,-0.68749714
2018.0,8.75,-88.75,-0.42730537
2018.0,8.75,-86.25,-0.39141974
2018.0,8.75,-83.75,-0.2927217
2018.0,8.75,-81.25,-0.24884677
2018.0,8.75,-78.75,-0.20857674
2018.0,8.75,-76.25,-0.42834526
2018.0,8.75,-73.75,-0.42196113
2018.0,8.75,-71.25,-0.30495873
2018.0,8.75,-68.75,0.2297988
2018.0,8.75,-66.25,-0.41714132
2018.0,8.75,-63.75,-0.4615397
2018.0,8.75,-61.25,-0.5258361
2018.0,8.75,-58.75,-0.5158904
2018.0,8.75,-56.25,-0.2519097
2018.0,8.75,-53.75,-0.03860613
2018.0,8.75,-51.25,0.07304721
2018.0,8.75,-48.75,0.17666002
2018.0,8.75,-46.25,0.32335654
2018.0,8.75,-43.75,0.43791783
2018.0,8.75,-41.25,0.3207193
2018.0,8.75,-38.75,0.25148708
2018.0,8.75,-36.25,0.3679638
2018.0,8.75,-33.75,0.55968904
2018.0,8.75,-31.25,0.4707988
2018.0,8.75,-28.75,0.10170694
2018.0,8.75,-26.25,-0.13691708
2018.0,8.75,-21.25,-0.39302197
2018.0,8.75,-18.75,-0.4978413
2018.0,8.75,-16.25,-0.4332881
2018.0,8.75,-13.75,-0.36023808
2018.0,8.75,-11.25,-0.23600112
2018.0,8.75,-8.75,-0.582815
2018.0,8.75,-6.25,-0.75258017
2018.0,8.75,-3.75,-0.630559
2018.0,8.75,-1.25,-0.24739349
2018.0,8.75,1.25,0.033640414
2018.0,8.75,3.75,-0.05548798
2018.0,8.75,6.25,0.4214374
2018.0,8.75,8.75,0.44098586
2018.0,8.75,11.25,0.5889941
2018.0,8.75,13.75,0.8348422
2018.0,8.75,16.25,1.0541738
2018.0,8.75,18.75,0.895681
2018.0,8.75,33.75,-0.044854127
2018.0,8.75,36.25,0.42504007
2018.0,8.75,38.75,1.0334506
2018.0,8.75,41.25,0.6993706
2018.0,8.75,43.75,0.27164862
2018.0,8.75,46.25,-0.017098004
2018.0,8.75,48.75,-0.4469661
2018.0,8.75,51.25,-0.6050714
2018.0,8.75,53.75,-0.7380528
2018.0,8.75,56.25,-0.614312
2018.0,8.75,58.75,-0.43813252
2018.0,8.75,61.25,-0.34041497
2018.0,8.75,63.75,-0.64832264
2018.0,8.75,66.25,-0.83298653
2018.0,8.75,68.75,-0.8004649
2018.0,8.75,71.25,-0.731811
2018.0,8.75,73.75,-0.7309061
2018.0,8.75,76.25,-0.8477282
2018.0,8.75,78.75,-0.9176802
2018.0,8.75,81.25,-1.121594
2018.0,8.75,83.75,-1.137607
2018.0,8.75,86.25,-0.78161544
2018.0,8.75,88.75,-0.685276
2018.0,11.25,-88.75,-0.43999523
2018.0,11.25,-86.25,-0.3981453
2018.0,11.25,-83.75,-0.27946275
2018.0,11.25,-81.25,-0.22069786
2018.0,11.25,-78.75,-0.17310199
2018.0,11.25,-76.25,-0.4143902
2018.0,11.25,-73.75,-0.36680534
2018.0,11.25,-71.25,-0.21018788
2018.0,11.25,-68.75,0.14674531
2018.0,11.25,-66.25,-0.31367338
2018.0,11.25,-63.75,-0.39553097
2018.0,11.25,-61.25,-0.503318
2018.0,11.25,-58.75,-0.48754144
2018.0,11.25,-56.25,-0.17570445
2018.0,11.25,-53.75,0.042910438
2018.0,11.25,-51.25,0.16199854
2018.0,11.25,-48.75,0.29447702
2018.0,11.25,-46.25,0.42958158
2018.0,11.25,-43.75,0.4763214
2018.0,11.25,-41.25,0.33454219
2018.0,11.25,-38.75,0.2534886
2018.0,11.25,-36.25,0.45924082
2018.0,11.25,-33.75,0.66665334
2018.0,11.25,-31.25,0.48596528
2018.0,11.25,-28.75,0.0934529
2018.0,11.25,-26.25,-0.27947444
2018.0,11.25,-23.75,-0.4789642
2018.0,11.25,-21.25,-0.13858247
2018.0,11.25,-18.75,0.22023904
2018.0,11.25,-16.25,0.46957463
2018.0,11.25,-13.75,0.18278028
2018.0,11.25,-11.25,0.33000433
2018.0,11.25,-8.75,-0.23325406
2018.0,11.25,-6.25,0.15833287
2018.0,11.25,-3.75,-0.74462754
2018.0,11.25,-1.25,-1.1522453
2018.0,11.25,1.25,-0.7938747
2018.0,11.25,3.75,-0.2660309
2018.0,11.25,6.25,0.29930192
2018.0,11.25,8.75,0.45304462
2018.0,11.25,11.25,0.3421752
2018.0,11.25,13.75,0.34758705
2018.0,11.25,16.25,0.27269924
2018.0,11.25,31.25,-0.11736424
2018.0,11.25,33.75,0.4218933
2018.0,11.25,36.25,0.39023182
2018.0,11.25,38.75,0.03651552
2018.0,11.25,41.25,-0.045780562
2018.0,11.25,43.75,-0.03524415
2018.0,11.25,46.25,-0.01273883
2018.0,11.25,48.75,-0.44814613
2018.0,11.25,51.25,-0.5156097
2018.0,11.25,53.75,-0.72755325
2018.0,11.25,56.25,-0.8701562
2018.0,11.25,58.75,-0.6200055
2018.0,11.25,61.25,-0.39519483
2018.0,11.25,63.75,-1.0755137
2018.0,11.25,66.25,-0.8021897
2018.0,11.25,68.75,-0.7890502
2018.0,11.25,71.25,-0.7362813
2018.0,11.25,73.75,-0.7052105
2018.0,11.25,76.25,-0.9289961
2018.0,11.25,78.75,-0.9578857
2018.0,11.25,81.25,-1.1465617
2018.0,11.25,83.75,-1.1721145
2018.0,11.25,86.25,-0.8004441
2018.0,11.25,88.75,-0.6836268
2018.0,13.75,-88.75,-0.4482312
2018.0,13.75,-86.25,-0.40462434
2018.0,13.75,-83.75,-0.27667058
2018.0,13.75,-81.25,-0.22014259
2018.0,13.75,-78.75,-0.14941713
2018.0,13.75,-76.25,-0.39664507
2018.0,13.75,-73.75,-0.33961672
2018.0,13.75,-71.25,-0.20314413
2018.0,13.75,-68.75,0.041991834
2018.0,13.75,-66.25,-0.20167854
2018.0,13.75,-63.75,-0.21647914
2018.0,13.75,-61.25,-0.36869186
2018.0,13.75,-58.75,-0.46089014
2018.0,13.75,-56.25,-0.28208783
2018.0,13.75,-53.75,0.004222209
2018.0,13.75,-51.25,0.19004676
2018.0,13.75,-48.75,0.33875966
2018.0,13.75,-46.25,0.51573557
2018.0,13.75,-43.75,0.4506114
2018.0,13.75,-41.25,0.23194827
2018.0,13.75,-38.75,0.19580017
2018.0,13.75,-36.25,0.51468986
2018.0,13.75,-33.75,0.68670034
2018.0,13.75,-31.25,0.435041
2018.0,13.75,-28.75,0.13238595
2018.0,13.75,-26.25,0.37608835
2018.0,13.75,-23.75,1.1408627
2018.0,13.75,-21.25,0.26768196
2018.0,13.75,-18.75,-0.31641638
2018.0,13.75,-16.25,0.23397234
2018.0,13.75,-13.75,-0.07585917
2018.0,13.75,-11.25,1.8611355
2018.0,13.75,-8.75,1.0228564
2018.0,13.75,-6.25,0.8707336
2018.0,13.75,-3.75,0.3079837
2018.0,13.75,-1.25,-0.6186954
2018.0,13.75,1.25,0.096671745
2018.0,13.75,3.75,0.38933554
2018.0,13.75,6.25,0.280245
2018.0,13.75,8.75,0.28567562
2018.0,13.75,11.25,0.4686294
2018.0,13.75,13.75,0.19012423
2018.0,13.75,16.25,-0.027153911
2018.0,13.75,31.25,-0.18763338
2018.0,13.75,33.75,0.17634664
2018.0,13.75,36.25,0.5565603
2018.0,13.75,38.75,0.074010774
2018.0,13.75,41.25,-0.11759814
2018.0,13.75,43.75,-0.5142275
2018.0,13.75,46.25,0.09560892
2018.0,13.75,48.75,-0.005524007
2018.0,13.75,51.25,-0.72221875
2018.0,13.75,53.75,-0.5368646
2018.0,13.75,56.25,-0.94576937
2018.0,13.75,58.75,-1.2536137
2018.0,13.75,61.25,-0.9003084
2018.0,13.75,63.75,-0.5756399
2018.0,13.75,66.25,-0.90889436
2018.0,13.75,68.75,-0.7562807
2018.0,13.75,71.25,-0.7206537
2018.0,13.75,73.75,-0.7171389
2018.0,13.75,76.25,-0.98457116
2018.0,13.75,78.75,1.281712
2018.0,13.75,81.25,-1.1766789
2018.0,13.75,83.75,-1.2077339
2018.0,13.75,86.25,-0.8085656
2018.0,13.75,88.75,-0.6833939
2018.0,16.25,-88.75,-0.45325518
2018.0,16.25,-86.25,-0.42090556
2018.0,16.25,-83.75,-0.30463713
2018.0,16.25,-81.25,-0.24254334
2018.0,16.25,-78.75,-0.12629724
2018.0,16.25,-76.25,-0.38657555
2018.0,16.25,-73.75,-0.33586168
2018.0,16.25,-71.25,-0.25437802
2018.0,16.25,-68.75,0.111915454
2018.0,16.25,-66.25,-0.10089053
2018.0,16.25,-63.75,-0.0593393
2018.0,16.25,-61.25,-0.2626068
2018.0,16.25,-58.75,-0.48750338
2018.0,16.25,-56.25,-0.40813097
2018.0,16.25,-53.75,0.02193434
2018.0,16.25,-51.25,0.25802383
2018.0,16.25,-48.75,0.36607724
2018.0,16.25,-46.25,0.51530796
2018.0,16.25,-43.75,0.37640283
2018.0,16.25,-41.25,0.20751154
2018.0,16.25,-38.75,0.24793552
2018.0,16.25,-36.25,0.4459268
2018.0,16.25,-33.75,0.6508208
2018.0,16.25,-31.25,-0.4564962
2018.0,16.25,-28.75,-0.3817523
2018.0,16.25,-26.25,-0.2173987
2018.0,16.25,-23.75,0.6791397
2018.0,16.25,-21.25,0.12582104
2018.0,16.25,-18.75,-0.56259453
2018.0,16.25,-16.25,0.22463802
2018.0,16.25,-13.75,0.743589
2018.0,16.25,-11.25,1.2340951
2018.0,16.25,-8.75,0.90239316
2018.0,16.25,-6.25,0.87553155
2018.0,16.25,-3.75,0.91342103
2018.0,16.25,-1.25,0.008077146
2018.0,16.25,1.25,0.4621156
2018.0,16.25,3.75,1.0680333
2018.0,16.25,6.25,0.15333188
2018.0,16.25,8.75,-0.14821856
2018.0,16.25,11.25,0.2233436
2018.0,16.25,13.75,0.20533073
2018.0,16.25,16.25,-0.047936283
2018.0,16.25,31.25,-0.010719183
2018.0,16.25,33.75,0.06622183
2018.0,16.25,36.25,-0.13864158
2018.0,16.25,38.75,-0.14120312
2018.0,16.25,41.25,0.38394806
2018.0,16.25,43.75,0.2577356
2018.0,16.25,46.25,0.07535879
2018.0,16.25,48.75,-0.06610783
2018.0,16.25,51.25,-0.5732116
2018.0,16.25,53.75,-0.7069929
2018.0,16.25,56.25,-0.8631042
2018.0,16.25,58.75,-0.94800586
2018.0,16.25,61.25,-0.8236796
2018.0,16.25,63.75,-0.50849426
2018.0,16.25,66.25,-0.4876158
2018.0,16.25,68.75,-1.1409622
2018.0,16.25,71.25,-0.6884421
2018.0,16.25,73.75,-0.74178654
2018.0,16.25,76.25,-1.0122232
2018.0,16.25,78.75,-1.0247396
2018.0,16.25,81.25,-1.2255064
2018.0,16.25,83.75,-1.2412025
2018.0,16.25,86.25,-0.814615
2018.0,16.25,88.75,-0.6838611
2018.0,18.75,-88.75,-0.45681417
2018.0,18.75,-86.25,-0.42791128
2018.0,18.75,-83.75,-0.32950774
2018.0,18.75,-81.25,-0.24532163
2018.0,18.75,-78.75,-0.09309444
2018.0,18.75,-76.25,0.125022
2018.0,18.75,-73.75,-0.34649116
2018.0,18.75,-71.25,-0.30665112
2018.0,18.75,-68.75,0.2220107
2018.0,18.75,-66.25,-0.06256146
2018.0,18.75,-63.75,-0.026947191
2018.0,18.75,-61.25,-0.28746548
2018.0,18.75,-58.75,-0.48286542
2018.0,18.75,-56.25,-0.3258818
2018.0,18.75,-53.75,0.12730245
2018.0,18.75,-51.25,0.43606758
2018.0,18.75,-48.75,0.46755433
2018.0,18.75,-46.25,0.4568688
2018.0,18.75,-43.75,0.3122332
2018.0,18.75,-41.25,0.3029488
2018.0,18.75,-38.75,0.42399508
2018.0,18.75,-36.25,0.41122282
2018.0,18.75,-33.75,0.028207462
2018.0,18.75,-31.25,3.667622e-05
2018.0,18.75,-28.75,-0.06424504
2018.0,18.75,-26.25,-0.05155206
2018.0,18.75,-23.75,0.47863936
2018.0,18.75,-21.25,0.41901505
2018.0,18.75,-18.75,-0.34330398
2018.0,18.75,-16.25,-0.07759358
2018.0,18.75,-13.75,0.32525343
2018.0,18.75,-11.25,-0.035650834
2018.0,18.75,-8.75,0.31173348
2018.0,18.75,-6.25,0.4364377
2018.0,18.75,-3.75,0.730851
2018.0,18.75,-1.25,0.37638423
2018.0,18.75,1.25,0.13998319
2018.0,18.75,3.75,0.15424693
2018.0,18.75,6.25,-0.021969387
2018.0,18.75,8.75,-0.2802079
2018.0,18.75,11.25,0.62703687
2018.0,18.75,13.75,0.50496256
2018.0,18.75,16.25,0.2529518
2018.0,18.75,31.25,-0.10618756
